day,hum%,Tmax,Tmin,Rain,rainydays,Hum
1685,22.0,1.1,-5.8,4.2,1,0.22
1686,24.9,5.7,-1.1,0.0,0,0.249
1687,20.0,2.3,-5.4,0.0,0,0.2
1688,29.0,3.5,-5.6,7.1,1,0.29
1689,20.0,3.5,-3.3,0.0,0,0.2
1690,20.0,2.3,-5.3,0.0,0,0.2
1691,20.0,3.9,-4.5,0.0,0,0.2
1692,24.1,1.6,-4.7,0.8,1,0.241
1693,20.0,4.2,-2.2,6.1,1,0.2
1694,20.4,-0.3,-10.0,8.0,1,0.204
1695,24.4,2.5,-6.1,0.0,0,0.244
1696,25.3,6.0,-1.9,0.0,0,0.253
1697,20.0,0.0,-8.2,0.0,0,0.2
1698,20.0,0.6,-4.6,0.0,0,0.2
1699,20.0,2.9,-5.2,1.9,1,0.2
1700,20.0,2.1,-5.5,2.7,1,0.2
1701,20.0,2.3,-5.4,0.0,0,0.2
1702,20.0,2.5,-4.3,2.3,1,0.2
1703,22.2,2.7,-2.7,0.0,0,0.222
1704,20.7,3.6,-2.4,0.0,0,0.207
1705,22.5,2.1,-7.7,2.0,1,0.225
1706,21.1,0.7,-6.3,0.0,0,0.211
1707,23.5,2.5,-4.9,0.0,0,0.235
1708,24.4,4.8,-0.4,0.0,0,0.244
1709,20.0,0.7,-4.5,0.0,0,0.2
1710,20.0,-1.1,-9.6,5.7,1,0.2
1711,20.0,3.0,-4.7,0.0,0,0.2
1712,20.1,0.5,-7.0,0.0,0,0.201
1713,20.0,-3.7,-9.9,0.0,0,0.2
1714,24.9,2.3,-6.4,0.5,1,0.249
1715,30.4,-0.5,-6.3,0.0,0,0.304
1716,21.5,0.3,-5.6,0.0,0,0.215
1717,21.1,1.1,-6.2,0.0,0,0.211
1718,25.0,0.8,-5.6,0.0,0,0.25
1719,20.0,1.8,-4.5,0.0,0,0.2
1720,21.2,-0.6,-8.8,0.0,0,0.212
1721,26.1,1.3,-6.9,0.0,0,0.261
1722,20.0,-0.3,-9.4,0.6,1,0.2
1723,20.0,1.7,-5.4,0.0,0,0.2
1724,20.7,1.4,-4.0,0.0,0,0.207
1725,21.5,-1.7,-8.1,0.0,0,0.215
1726,20.0,2.3,-7.6,0.0,0,0.2
1727,32.7,-1.0,-9.0,0.0,0,0.327
1728,20.0,1.7,-6.9,0.0,0,0.2
1729,20.0,0.8,-4.3,1.4,1,0.2
1730,22.3,3.7,-3.9,3.3,1,0.223
1731,27.6,-0.4,-5.6,0.0,0,0.276
1732,23.3,-0.7,-8.5,0.0,0,0.233
1733,25.9,-0.0,-9.6,0.0,0,0.259
1734,20.0,-0.6,-10.4,0.0,0,0.2
1735,31.4,1.6,-6.1,0.0,0,0.314
1736,27.0,-3.2,-10.5,0.0,0,0.27
1737,29.7,-2.1,-11.8,2.9,1,0.297
1738,26.6,-2.1,-10.5,0.0,0,0.266
1739,29.2,1.9,-3.4,0.0,0,0.292
1740,21.0,3.5,-3.9,0.0,0,0.21
1741,23.2,-0.2,-6.4,0.0,0,0.232
1742,32.7,-0.3,-7.6,0.0,0,0.327
1743,34.1,0.2,-7.0,0.0,0,0.341
1744,20.9,2.5,-5.5,0.0,0,0.209
1745,28.2,-1.7,-8.5,0.0,0,0.282
1746,25.1,0.7,-5.2,0.0,0,0.251
1747,24.1,2.2,-5.3,0.0,0,0.241
1748,29.4,1.3,-7.9,0.0,0,0.294
1749,34.0,0.7,-7.6,0.0,1,0.34
1750,30.9,2.3,-4.3,0.0,0,0.309
1751,27.4,-5.0,-14.7,3.2,1,0.274
1752,32.0,1.8,-7.8,0.0,0,0.32
1753,28.0,-0.8,-6.9,0.0,0,0.28
1754,32.2,-3.1,-8.3,0.6,1,0.322
1755,37.5,1.6,-7.1,0.0,0,0.375
1756,20.6,3.4,-5.7,0.0,0,0.206
1757,35.3,0.4,-9.4,0.0,0,0.353
1758,24.1,2.7,-6.8,0.0,0,0.241
1759,38.3,4.1,-3.9,0.0,0,0.383
1760,29.4,3.6,-4.1,0.0,0,0.294
1761,26.9,4.3,-0.9,0.0,0,0.269
1762,36.9,2.6,-3.7,0.0,0,0.369
1763,35.7,1.3,-6.0,2.3,1,0.357
1764,29.3,-2.0,-10.1,0.0,0,0.293
1765,28.5,0.8,-7.0,0.0,0,0.285
1766,34.2,-0.3,-9.0,0.0,0,0.342
1767,29.6,5.8,-0.6,1.3,1,0.296
1768,30.8,1.2,-6.6,0.0,0,0.308
1769,37.1,1.9,-3.5,0.0,0,0.371
1770,32.2,2.9,-4.2,0.0,0,0.322
1771,39.6,2.0,-6.8,0.0,0,0.396
1772,45.4,5.4,-3.1,0.0,0,0.454
1773,37.7,0.8,-9.1,0.0,0,0.377
1774,39.6,2.6,-3.8,0.0,0,0.396
1775,49.5,0.8,-6.7,0.0,0,0.495
1776,33.9,-0.2,-6.9,0.0,0,0.339
1777,46.3,1.3,-5.9,0.6,1,0.463
1778,46.2,2.6,-6.7,0.0,0,0.462
1779,45.6,1.9,-6.5,0.0,0,0.456
1780,48.3,1.5,-7.9,0.0,0,0.483
1781,43.7,0.2,-5.8,0.0,0,0.437
1782,39.9,3.0,-6.4,0.0,0,0.399
1783,48.8,0.2,-5.1,3.9,1,0.488
1784,49.5,4.9,-4.5,0.0,0,0.495
1785,49.9,3.7,-3.0,0.0,0,0.499
1786,45.1,0.7,-5.8,2.9,1,0.451
1787,41.8,3.2,-4.4,7.3,1,0.418
1788,46.8,2.4,-7.3,1.6,1,0.468
1789,51.1,4.7,-0.5,0.0,0,0.511
1790,52.0,6.9,0.1,7.1,1,0.52
1791,45.3,0.6,-8.7,0.0,0,0.453
1792,49.5,4.7,-2.3,0.0,0,0.495
1793,41.9,4.3,-1.7,0.0,0,0.419
1794,53.9,6.1,-1.0,0.0,0,0.539
1795,45.6,5.3,-1.6,0.0,0,0.456
1796,53.9,3.6,-6.0,0.0,0,0.539
1797,44.8,4.6,-4.2,0.0,0,0.448
1798,56.2,3.8,-3.8,0.0,0,0.562
1799,53.2,7.7,-2.3,0.0,0,0.532
1800,48.2,5.7,-1.6,0.0,0,0.482
1801,56.0,9.6,4.3,1.5,1,0.56
1802,50.1,5.9,-0.4,0.0,0,0.501
1803,57.4,4.7,-2.5,0.0,0,0.574
1804,52.7,3.3,-2.5,0.0,0,0.527
1805,46.0,2.9,-6.9,0.0,0,0.46
1806,50.2,3.5,-5.4,0.0,0,0.502
1807,53.5,7.3,1.0,0.9,1,0.535
1808,63.0,8.0,0.0,0.0,0,0.63
1809,61.2,4.0,-4.7,0.0,0,0.612
1810,65.3,9.1,-0.6,0.0,0,0.653
1811,65.9,6.5,-2.9,0.0,0,0.659
1812,55.5,7.9,0.3,0.0,0,0.555
1813,57.7,11.0,2.1,0.0,0,0.577
1814,57.1,9.7,1.9,0.0,0,0.571
1815,56.3,7.6,-0.2,0.0,0,0.563
1816,50.9,6.5,0.9,0.0,0,0.509
1817,60.5,4.2,-1.5,4.9,1,0.605
1818,54.7,7.2,-0.5,0.0,0,0.547
1819,61.4,8.4,2.0,0.0,0,0.614
1820,72.6,7.0,1.9,1.8,1,0.726
1821,60.0,8.9,0.3,2.1,1,0.6
1822,64.0,9.5,4.3,0.0,0,0.64
1823,68.0,9.0,1.1,0.0,0,0.68
1824,65.3,8.4,0.7,0.0,0,0.653
1825,65.8,10.2,0.3,0.0,0,0.658
1826,63.0,10.9,3.5,0.0,0,0.63
1827,64.1,8.0,2.7,3.2,1,0.641
1828,60.9,13.2,5.4,1.0,1,0.609
1829,70.4,10.3,1.1,2.1,1,0.704
1830,57.9,10.7,0.7,8.5,1,0.579
1831,71.9,12.3,5.1,0.1,1,0.719
1832,60.4,11.5,4.9,0.0,0,0.604
1833,72.7,13.1,3.6,0.0,0,0.727
1834,66.5,11.9,6.0,0.0,0,0.665
1835,62.5,10.3,2.2,0.0,0,0.625
1836,72.0,12.4,5.4,0.0,0,0.72
1837,74.1,9.6,4.4,0.0,0,0.741
1838,67.7,12.3,5.5,0.0,0,0.677
1839,73.8,12.2,5.8,0.0,0,0.738
1840,59.2,12.0,3.5,1.2,1,0.592
1841,64.4,12.3,2.6,0.0,0,0.644
1842,77.8,9.0,2.6,0.0,0,0.778
1843,70.6,11.8,2.7,0.0,0,0.706
1844,62.8,13.2,8.0,0.0,0,0.628
1845,68.9,13.5,5.8,0.0,0,0.689
1846,68.1,11.3,6.0,0.0,0,0.681
1847,72.3,16.1,6.4,6.3,1,0.723
1848,71.6,12.0,3.1,0.0,0,0.716
1849,74.6,15.8,7.5,0.6,1,0.746
1850,73.7,14.9,5.7,0.0,0,0.737
1851,81.1,12.9,4.6,1.9,1,0.811
1852,76.8,17.9,8.0,0.0,0,0.768
1853,77.2,12.1,3.5,0.2,1,0.772
1854,81.0,16.5,6.9,0.0,0,0.81
1855,73.6,16.8,9.2,2.4,1,0.736
1856,69.5,13.6,8.0,1.9,1,0.695
1857,82.1,17.9,10.2,0.0,0,0.821
1858,77.0,14.7,9.1,5.2,1,0.77
1859,77.2,16.0,8.0,5.2,1,0.772
1860,73.6,16.0,8.6,1.5,1,0.736
1861,73.9,15.4,7.3,0.0,0,0.739
1862,81.4,17.4,12.4,0.0,0,0.814
1863,82.3,17.5,11.6,1.0,1,0.823
1864,81.5,12.6,5.1,5.3,1,0.815
1865,81.8,18.8,9.1,0.0,0,0.818
1866,80.9,13.0,6.1,0.0,0,0.809
1867,78.9,18.6,11.4,0.0,0,0.789
1868,77.5,18.9,10.3,0.0,0,0.775
1869,84.6,14.6,6.5,0.0,0,0.846
1870,76.8,16.0,9.6,0.0,0,0.768
1871,80.7,14.8,7.7,0.0,0,0.807
1872,75.0,16.7,10.6,0.0,0,0.75
1873,75.8,16.6,6.8,0.0,0,0.758
1874,78.0,18.9,13.3,0.0,0,0.78
1875,75.3,20.1,13.2,0.0,0,0.753
1876,83.4,20.4,15.2,0.0,0,0.834
1877,72.8,16.6,10.5,0.0,0,0.728
1878,80.1,17.4,8.5,0.0,0,0.801
1879,80.4,14.5,8.5,1.9,1,0.804
1880,70.7,16.4,11.0,0.0,0,0.707
1881,77.6,20.0,12.7,0.0,0,0.776
1882,81.2,21.4,16.4,0.0,0,0.812
1883,82.1,15.8,10.4,0.0,0,0.821
1884,78.9,17.2,8.2,5.2,1,0.789
1885,83.4,18.4,9.6,3.0,1,0.834
1886,79.4,19.1,9.6,0.0,0,0.794
1887,80.1,17.1,7.8,0.0,0,0.801
1888,81.3,19.6,11.2,0.0,0,0.813
1889,84.6,17.9,12.6,5.6,1,0.846
1890,76.6,18.9,10.0,0.0,0,0.766
1891,77.5,20.1,10.9,0.0,0,0.775
1892,76.6,19.1,10.1,0.0,0,0.766
1893,78.2,18.3,10.7,0.0,0,0.782
1894,86.9,19.0,12.8,0.0,0,0.869
1895,82.6,19.1,9.9,0.0,0,0.826
1896,74.0,18.6,10.0,0.0,0,0.74
1897,76.6,18.9,9.0,1.8,1,0.766
1898,81.4,22.7,16.9,0.0,0,0.814
1899,74.9,20.6,14.5,0.0,0,0.749
1900,75.7,19.0,12.9,0.0,0,0.757
1901,85.9,21.0,12.0,0.0,0,0.859
1902,76.0,19.0,13.1,0.0,0,0.76
1903,83.7,22.0,16.7,0.0,0,0.837
1904,85.0,20.5,10.5,0.0,0,0.85
1905,74.9,19.6,14.4,0.0,0,0.749
1906,74.0,20.7,11.5,0.0,0,0.74
1907,76.9,16.7,9.9,0.9,1,0.769
1908,72.7,17.6,8.4,0.0,0,0.727
1909,78.5,17.5,9.7,0.0,0,0.785
1910,76.7,20.2,10.7,2.4,1,0.767
1911,79.3,23.4,13.8,2.5,1,0.793
1912,84.3,24.4,19.4,0.0,0,0.843
1913,81.2,21.2,15.9,0.0,0,0.812
1914,79.3,21.0,14.7,0.0,0,0.793
1915,66.8,16.4,8.0,3.1,1,0.668
1916,78.6,18.9,9.5,3.6,1,0.786
1917,84.8,18.4,11.1,0.0,0,0.848
1918,60.8,18.8,10.7,10.1,1,0.608
1919,79.1,19.7,13.7,1.9,1,0.791
1920,74.6,19.0,10.0,2.7,1,0.746
1921,70.8,16.0,6.2,1.7,1,0.708
1922,78.8,21.5,15.1,1.4,1,0.788
1923,83.0,17.8,10.3,0.0,0,0.83
1924,78.1,20.4,15.0,0.3,1,0.781
1925,72.0,24.1,16.3,0.0,0,0.72
1926,68.9,18.0,10.5,0.0,0,0.689
1927,74.0,14.8,9.1,0.0,0,0.74
1928,77.3,19.3,12.0,0.0,0,0.773
1929,70.6,22.0,15.3,0.0,0,0.706
1930,70.8,23.7,16.1,0.0,0,0.708
1931,86.0,17.3,9.3,0.0,0,0.86
1932,76.9,20.7,15.6,0.0,0,0.769
1933,76.9,18.7,9.9,0.0,0,0.769
1934,63.5,19.4,10.8,0.0,0,0.635
1935,66.9,24.8,18.0,0.7,1,0.669
1936,70.4,16.5,11.2,0.0,0,0.704
1937,64.6,19.9,11.2,0.0,0,0.646
1938,77.3,20.3,10.5,0.0,0,0.773
1939,75.9,21.5,15.3,1.5,1,0.759
1940,65.8,19.4,12.8,0.0,0,0.658
1941,77.0,19.8,13.9,0.0,0,0.77
1942,67.6,18.3,10.4,0.3,1,0.676
1943,80.2,19.6,13.8,0.0,0,0.802
1944,67.5,18.3,11.5,0.0,0,0.675
1945,69.2,20.1,11.6,0.0,0,0.692
1946,72.9,18.1,10.3,0.0,0,0.729
1947,71.9,19.5,12.5,0.0,0,0.719
1948,67.6,18.6,11.5,0.0,0,0.676
1949,63.9,20.8,13.0,0.0,0,0.639
1950,66.7,18.3,13.3,0.0,0,0.667
1951,59.6,14.8,9.4,0.0,0,0.596
1952,64.0,20.8,11.4,0.0,0,0.64
1953,57.2,16.4,11.0,0.0,0,0.572
1954,53.4,16.8,8.2,9.9,1,0.534
1955,62.1,16.8,7.2,0.7,1,0.621
1956,67.6,20.6,14.3,0.0,0,0.676
1957,65.5,13.5,6.6,0.0,0,0.655
1958,60.0,23.9,16.1,0.0,0,0.6
1959,68.6,19.6,10.2,2.3,1,0.686
1960,56.5,17.9,8.1,0.0,0,0.565
1961,49.3,17.2,8.5,0.0,0,0.493
1962,47.5,17.7,12.3,0.0,0,0.475
1963,52.0,18.1,9.8,2.3,1,0.52
1964,61.5,18.2,11.2,0.0,0,0.615
1965,53.7,17.9,10.6,7.1,1,0.537
1966,58.7,16.9,11.6,9.2,1,0.587
1967,64.1,16.2,10.2,0.0,0,0.641
1968,49.9,16.1,7.2,2.3,1,0.499
1969,57.3,15.9,8.6,5.6,1,0.573
1970,57.1,18.4,11.9,0.0,0,0.571
1971,49.6,17.2,10.3,2.1,1,0.496
1972,60.1,10.0,0.7,0.0,0,0.601
1973,51.4,17.0,8.3,11.5,1,0.514
1974,50.4,16.0,9.6,0.0,0,0.504
1975,62.4,15.4,9.8,0.0,0,0.624
1976,53.9,14.5,8.3,6.6,1,0.539
1977,55.4,17.4,7.8,0.0,0,0.554
1978,57.0,16.9,9.0,0.0,0,0.57
1979,46.5,13.3,5.6,0.8,1,0.465
1980,55.5,15.5,7.5,0.0,0,0.555
1981,46.2,12.6,5.8,1.0,1,0.462
1982,45.5,11.6,2.6,4.8,1,0.455
1983,46.3,13.0,5.4,3.2,1,0.463
1984,44.1,15.8,10.2,0.0,0,0.441
1985,50.8,15.8,10.2,0.0,0,0.508
1986,47.5,14.8,7.1,0.0,0,0.475
1987,43.2,15.1,5.4,0.0,0,0.432
1988,48.5,14.5,7.9,0.0,0,0.485
1989,43.2,12.0,2.7,0.0,0,0.432
1990,42.5,14.0,5.2,0.0,0,0.425
1991,43.8,14.6,8.3,0.0,0,0.438
1992,45.4,14.3,9.1,0.3,1,0.454
1993,44.5,15.0,9.5,0.0,0,0.445
1994,40.3,13.9,5.2,0.0,0,0.403
1995,45.8,13.0,7.0,0.0,0,0.458
1996,40.0,14.3,7.4,0.0,0,0.4
1997,37.3,11.9,4.4,0.0,0,0.373
1998,32.8,10.0,1.4,0.0,0,0.328
1999,44.5,11.3,5.7,0.0,0,0.445
2000,39.2,10.0,2.9,0.0,0,0.392
2001,39.7,9.9,2.5,1.0,1,0.397
2002,43.4,10.8,3.1,0.0,0,0.434
2003,35.3,9.4,0.3,0.0,0,0.353
2004,30.4,10.2,4.3,0.0,0,0.304
2005,37.1,6.8,-2.2,0.0,0,0.371
2006,37.9,10.9,2.4,0.0,0,0.379
2007,34.6,10.3,2.5,5.2,1,0.346
2008,42.8,8.5,-0.0,0.0,0,0.428
2009,22.5,11.2,4.2,0.0,0,0.225
2010,40.1,11.6,5.9,0.0,0,0.401
2011,38.0,6.4,-2.0,0.0,0,0.38
2012,35.9,7.9,0.2,9.5,1,0.359
2013,20.0,7.7,-0.5,0.0,0,0.2
2014,39.2,7.2,0.5,0.0,0,0.392
2015,27.2,10.5,1.0,0.0,0,0.272
2016,29.4,8.3,0.4,0.0,0,0.294
2017,30.7,8.0,2.6,0.0,0,0.307
2018,33.2,4.4,-2.9,0.0,0,0.332
2019,33.9,9.5,0.7,0.0,0,0.339
2020,34.8,5.6,-3.4,0.0,0,0.348
2021,34.0,8.0,0.5,0.0,0,0.34
2022,30.8,8.3,-1.2,0.0,0,0.308
2023,31.3,10.3,3.9,0.0,0,0.313
2024,23.4,4.7,-2.3,2.4,1,0.234
2025,24.7,1.2,-8.3,0.0,0,0.247
2026,32.6,7.4,-2.1,2.5,1,0.326
2027,31.9,10.5,2.0,4.8,1,0.319
2028,31.0,9.2,-0.1,0.0,0,0.31
2029,24.5,7.0,1.5,0.0,0,0.245
2030,31.3,5.4,-3.9,0.0,0,0.313
2031,20.6,7.8,1.2,4.6,1,0.206
2032,31.5,4.1,-1.8,0.0,0,0.315
2033,24.5,6.9,0.7,0.0,0,0.245
2034,33.9,6.8,-0.3,0.0,0,0.339
2035,20.0,7.7,1.5,0.0,0,0.2
2036,33.7,11.0,4.4,0.0,0,0.337
2037,22.8,6.1,0.4,2.3,1,0.228
2038,22.5,4.1,-2.4,0.0,0,0.225
2039,25.1,4.9,-2.9,0.0,0,0.251
2040,20.4,1.3,-5.9,0.0,0,0.204
2041,23.2,3.3,-3.4,0.5,1,0.232
2042,20.0,3.7,-5.0,0.0,0,0.2
2043,20.0,3.4,-6.1,0.0,0,0.2
2044,25.3,4.6,-4.2,1.6,1,0.253
2045,20.0,2.5,-4.2,0.0,0,0.2
2046,20.0,6.2,-2.5,0.0,0,0.2
2047,20.0,3.8,-1.9,0.0,0,0.2
2048,20.0,3.7,-2.0,0.0,0,0.2
2049,28.5,2.9,-3.8,1.3,1,0.285
2050,20.0,3.8,-5.3,0.0,0,0.2
2051,20.0,5.0,-1.3,0.0,0,0.2
2052,22.4,1.5,-3.9,0.0,0,0.224
2053,20.0,1.8,-3.9,0.0,0,0.2
2054,32.2,2.3,-7.0,0.8,1,0.322
2055,20.1,0.1,-8.0,0.0,0,0.201
2056,22.5,1.1,-5.2,0.0,0,0.225
2057,25.4,1.6,-6.1,3.8,1,0.254
2058,25.2,4.2,-3.4,0.0,0,0.252
2059,21.7,2.9,-5.4,0.0,0,0.217
2060,20.0,2.6,-3.5,0.0,0,0.2
2061,30.5,3.8,-5.5,0.0,0,0.305
2062,20.0,1.8,-4.8,0.0,0,0.2
2063,20.0,2.7,-5.8,0.0,0,0.2
2064,20.0,1.6,-3.5,1.0,1,0.2
2065,20.0,2.3,-4.6,0.0,0,0.2
2066,24.2,0.5,-6.3,0.5,1,0.242
2067,20.0,-3.3,-11.0,0.0,0,0.2
2068,20.0,1.2,-4.2,2.6,1,0.2
2069,20.0,4.2,-4.7,0.6,1,0.2
2070,31.2,3.1,-3.0,1.8,1,0.312
2071,20.0,3.1,-5.3,0.0,0,0.2
2072,20.0,3.6,-5.4,0.0,0,0.2
2073,20.0,1.2,-6.6,0.0,0,0.2
2074,20.0,1.4,-7.3,0.6,1,0.2
2075,20.0,-0.3,-8.7,0.0,0,0.2
2076,20.0,0.2,-6.6,0.0,0,0.2
2077,20.0,2.0,-7.1,0.0,0,0.2
2078,22.1,3.1,-3.4,0.0,0,0.221
2079,20.0,0.4,-7.5,0.0,0,0.2
2080,20.3,-0.3,-9.1,0.0,0,0.203
2081,20.0,0.5,-6.4,1.2,1,0.2
2082,25.7,1.7,-4.8,1.9,1,0.257
2083,29.6,-2.5,-9.8,0.0,0,0.296
2084,20.0,-4.2,-13.3,0.0,0,0.2
2085,28.0,-0.8,-10.4,3.5,1,0.28
2086,20.0,-2.2,-9.9,0.0,0,0.2
2087,20.0,-0.8,-9.1,0.0,0,0.2
2088,30.2,-0.1,-9.6,0.0,0,0.302
2089,24.2,-0.7,-6.2,0.0,0,0.242
2090,21.8,3.0,-3.1,0.2,1,0.218
2091,25.4,0.8,-7.8,0.0,0,0.254
2092,23.5,0.7,-8.4,0.8,1,0.235
2093,22.0,1.3,-8.0,0.0,0,0.22
2094,20.0,-2.2,-9.3,2.0,1,0.2
2095,21.4,2.1,-3.3,0.0,0,0.214
2096,26.1,-0.1,-7.3,0.0,0,0.261
2097,22.6,1.4,-4.8,0.0,0,0.226
2098,28.0,-2.1,-8.6,6.2,1,0.28
2099,25.6,-3.1,-12.0,1.8,1,0.256
2100,20.0,1.6,-3.7,5.4,1,0.2
2101,20.0,0.8,-8.4,0.0,0,0.2
2102,23.7,-1.8,-8.9,0.0,0,0.237
2103,22.2,-1.7,-9.7,0.0,0,0.222
2104,26.7,2.3,-3.2,0.1,1,0.267
2105,21.8,-2.3,-9.0,1.1,1,0.218
2106,22.6,3.3,-2.1,1.5,1,0.226
2107,31.2,-1.7,-11.5,0.0,0,0.312
2108,27.0,1.4,-7.7,0.0,0,0.27
2109,23.1,-0.5,-7.8,0.0,0,0.231
2110,27.0,1.4,-4.8,0.0,0,0.27
2111,34.1,-0.9,-10.6,8.0,1,0.341
2112,29.1,-0.1,-6.8,2.0,1,0.291
2113,30.9,0.3,-5.5,0.0,0,0.309
2114,24.5,-1.7,-9.5,0.0,0,0.245
2115,33.8,1.8,-7.9,0.0,0,0.338
2116,40.6,-0.6,-5.7,1.1,1,0.406
2117,25.4,-0.0,-6.2,8.5,1,0.254
2118,23.9,-1.5,-11.2,2.7,1,0.239
2119,31.0,-4.6,-10.4,1.2,1,0.31
2120,34.9,0.2,-5.3,0.3,1,0.349
2121,30.5,5.5,-2.4,0.0,0,0.305
2122,26.1,2.3,-7.0,2.6,1,0.261
2123,31.2,0.8,-6.6,0.8,1,0.312
2124,35.1,0.3,-9.6,0.0,0,0.351
2125,30.5,1.0,-7.4,0.0,0,0.305
2126,36.0,2.1,-3.3,0.0,0,0.36
2127,39.3,-1.3,-11.2,0.0,0,0.393
2128,35.1,3.4,-3.7,0.0,0,0.351
2129,34.2,2.7,-3.8,0.2,1,0.342
2130,38.9,2.8,-5.0,0.0,0,0.389
2131,30.9,2.3,-4.2,2.3,1,0.309
2132,30.9,1.5,-3.9,11.5,1,0.309
2133,34.8,2.9,-2.1,0.0,0,0.348
2134,34.1,2.9,-4.4,0.0,0,0.341
2135,33.0,1.1,-8.1,0.0,0,0.33
2136,46.6,0.7,-7.1,0.0,0,0.466
2137,48.8,2.2,-7.8,0.0,0,0.488
2138,36.7,5.2,-1.2,0.0,0,0.367
2139,39.4,-0.3,-6.7,0.0,0,0.394
2140,38.5,-0.6,-6.4,0.0,0,0.385
2141,45.4,2.7,-3.1,0.0,0,0.454
2142,46.9,2.6,-3.8,3.4,1,0.469
2143,32.0,3.0,-6.0,0.0,0,0.32
2144,43.7,3.3,-6.3,0.0,0,0.437
2145,35.3,2.4,-7.4,4.1,1,0.353
2146,51.1,6.0,-0.2,0.0,0,0.511
2147,45.0,-0.1,-9.5,0.0,0,0.45
2148,39.2,1.6,-5.0,0.5,1,0.392
2149,42.6,3.2,-2.4,3.9,1,0.426
2150,42.9,0.2,-9.1,0.0,0,0.429
2151,47.5,3.3,-4.9,0.0,0,0.475
2152,50.6,7.1,1.3,0.0,0,0.506
2153,40.1,4.0,-3.2,0.4,1,0.401
2154,55.6,4.5,-1.9,0.7,1,0.556
2155,54.9,1.7,-7.0,0.0,0,0.549
2156,43.0,3.1,-4.2,0.0,0,0.43
2157,48.3,3.7,-6.2,0.0,0,0.483
2158,57.0,4.0,-1.3,0.0,0,0.57
2159,55.1,7.3,0.6,0.0,0,0.551
2160,47.8,6.0,-1.4,3.6,1,0.478
2161,54.1,2.8,-4.7,1.1,1,0.541
2162,65.5,5.7,-0.9,0.0,0,0.655
2163,51.6,6.4,-2.3,0.0,0,0.516
2164,48.4,7.8,-1.6,0.0,0,0.484
2165,52.9,8.8,-0.9,0.0,0,0.529
2166,53.8,3.8,-5.2,0.0,0,0.538
2167,50.5,4.4,-4.9,0.5,1,0.505
2168,55.8,3.6,-4.1,0.6,1,0.558
2169,47.8,5.8,-3.3,7.0,1,0.478
2170,51.3,7.4,0.9,6.3,1,0.513
2171,58.9,8.6,1.6,0.0,0,0.589
2172,46.9,6.6,0.1,1.0,1,0.469
2173,60.7,6.3,-1.0,2.2,1,0.607
2174,46.6,7.4,1.0,0.0,0,0.466
2175,48.5,5.6,-4.2,0.0,0,0.485
2176,55.2,11.6,5.1,0.0,0,0.552
2177,59.6,4.4,-1.1,0.0,0,0.596
2178,65.3,8.2,0.5,0.0,0,0.653
2179,59.4,12.0,6.7,0.0,0,0.594
2180,58.4,8.1,2.6,3.5,1,0.584
2181,63.0,7.9,1.8,3.6,1,0.63
2182,56.3,7.7,0.4,0.0,0,0.563
2183,61.8,8.3,1.1,0.0,0,0.618
2184,55.6,11.5,2.5,0.0,0,0.556
2185,62.5,4.5,-4.2,1.8,1,0.625
2186,61.9,12.2,5.1,0.0,0,0.619
2187,59.0,6.5,-0.2,0.0,0,0.59
2188,64.3,9.0,2.4,0.0,0,0.643
2189,64.7,8.8,-0.1,1.8,1,0.647
2190,70.2,11.0,5.7,0.0,0,0.702
2191,56.8,6.8,1.7,0.0,0,0.568
2192,64.9,11.1,2.1,0.0,0,0.649
2193,61.9,14.4,7.0,4.9,1,0.619
2194,70.5,7.8,2.1,0.0,0,0.705
2195,70.3,11.1,4.9,0.6,1,0.703
2196,69.5,9.5,-0.1,1.9,1,0.695
2197,63.9,11.9,2.6,0.0,0,0.639
2198,72.3,11.2,2.7,0.1,1,0.723
2199,60.6,10.1,2.7,0.0,0,0.606
2200,60.0,12.5,4.9,0.0,0,0.6
2201,62.7,15.3,5.4,2.6,1,0.627
2202,69.3,11.5,1.7,0.0,0,0.693
2203,73.2,13.5,7.4,0.0,0,0.732
2204,55.4,9.6,0.6,4.4,1,0.554
2205,77.2,10.5,4.5,0.0,0,0.772
2206,71.6,13.5,7.4,0.0,0,0.716
2207,63.5,15.7,7.3,0.0,0,0.635
2208,72.2,13.6,6.6,1.9,1,0.722
2209,77.5,12.4,2.8,0.0,0,0.775
2210,75.4,13.2,7.8,4.3,1,0.754
2211,78.2,10.9,3.3,0.0,0,0.782
2212,66.3,14.7,5.2,0.0,0,0.663
2213,71.3,15.5,5.9,0.0,0,0.713
2214,69.1,13.0,7.2,0.0,0,0.691
2215,82.6,13.1,6.2,0.0,0,0.826
2216,77.5,14.7,6.6,0.0,0,0.775
2217,88.9,13.5,7.7,0.0,0,0.889
2218,72.6,14.4,4.5,0.0,0,0.726
2219,71.6,18.8,9.3,5.7,1,0.716
2220,74.8,14.3,8.5,3.3,1,0.748
2221,82.7,14.2,8.6,0.0,0,0.827
2222,74.2,13.8,8.4,0.0,0,0.742
2223,76.9,16.7,7.2,1.1,1,0.769
2224,77.0,15.0,9.0,0.4,1,0.77
2225,77.0,14.2,7.1,1.7,1,0.77
2226,73.7,18.3,11.1,0.0,0,0.737
2227,76.5,18.6,10.7,0.0,0,0.765
2228,76.5,14.7,9.4,0.0,0,0.765
2229,77.6,12.4,6.2,0.0,0,0.776
